2_300_5c	Feasible	1918.96	0	1799.58
2_300_10c	Feasible	20207.4	0	1761.17
2_300_15c	Feasible	36755	0	1783.11
2_300_20c	Feasible	43529.6	0	1791.61
2_400_2c	Feasible	1.133	0	1799.7
2_400_3c	Feasible	91.76	0	1799.68
2_400_4c	Feasible	743.438	0	1799.63
2_400_5c	Feasible	2539.38	0	1799.12
2_400_10c	Feasible	14412.8	0	1798.28
2_400_15c	Feasible	31755.1	0	1788.83
2_400_20c	Feasible	56310.1	0	1798.62
2_500_2c	Feasible	1.201	0	1799.67
2_500_3c	Feasible	162.631	0	1799.48
2_500_4c	Feasible	1104.98	0	1798.57
2_500_5c	Feasible	2522.59	0	1798.42
2_500_10c	Feasible	19555.8	0	1763.64
2_500_15c	Feasible	32709.3	0	1788.01
2_500_20c	Feasible	49051.1	0	1791.26
2_50_2d	Feasible	2.22954	0	1798.97
2_50_3d	Feasible	87.563	0	1799.17
2_50_4d	Feasible	967.16	0	1799.36
2_50_5d	Feasible	2560.62	0	1799.5
2_50_10d	Feasible	17055.1	0	1799.19
2_50_15d	Feasible	33823.9	14168.3	1798.67
2_50_20d	Feasible	53956	40775.8	1798.73
2_100_2d	Feasible	0.509277	0	1799.3
2_100_3d	Feasible	6.101	0	1799.24
2_100_4d	Feasible	952.881	0	1799.17
2_100_5d	Feasible	913.957	0	1799.21
2_100_10d	Feasible	17493.2	0	1798.27
2_100_15d	Feasible	31065.6	0	1787.15
2_100_20d	Feasible	43786.7	0	1788.32
2_200_2d	Feasible	1.686	0	1799
2_200_3d	Feasible	100.452	0	1798.96
2_200_4d	Feasible	1010.67	0	1799.19
2_200_5d	Feasible	2268.29	0	1799
2_200_10d	Feasible	11745.5	0	1798.44
2_200_15d	Feasible	30035.2	0	1788.33
2_200_20d	Feasible	45235.4	0	1796.2
2_300_2d	Feasible	3.508	0	1799.24
2_300_3d	Feasible	88.248	0	1799.41
2_300_4d	Feasible	960.002	0	1799.11
2_300_5d	Feasible	2226.06	0	1799.13
2_300_10d	Feasible	18249.7	0	1798.48
2_300_15d	Feasible	35387.5	0	1779.54
2_300_20d	Feasible	49340	0	1795.37
2_400_2d	Feasible	1.787	0	1799.82
2_400_3d	Feasible	115.328	0	1799.91
2_400_4d	Feasible	1252.97	0	1799.81
2_400_5d	Feasible	2033.83	0	1799.32
2_400_10d	Feasible	18021.9	0	1798.64
2_400_15d	Feasible	32766.1	0	1788.23
2_400_20d	Feasible	52217.2	0	1798.29
2_500_2d	Feasible	4.03755	0	1799.93
2_500_3d	Feasible	97.261	0	1799.92
2_500_4d	Feasible	606.985	0	1799.78
2_500_5d	Feasible	1690.47	0	1798.9
2_500_10d	Feasible	19944.4	0	1797.38
2_500_15d	Feasible	34283.4	0	1789.04
2_500_20d	Feasible	52449.4	0	1792.34
2_50_2e	Feasible	9.015	0	1799.94
2_50_3e	Feasible	258.692	0	1799.94
2_50_4e	Feasible	852.229	0	1799.96
2_50_5e	Feasible	2030.88	0	1799.93
2_50_10e	Feasible	15114.8	0	1799.74
2_50_15e	Feasible	31718.8	13597.8	1799.58
2_50_20e	Feasible	48281.5	36424.2	1799.74
2_100_2e	Feasible	3.204	0	1799.9
2_100_3e	Feasible	105.57	0	1799.94
2_100_4e	Feasible	1248.05	0	1799.88
2_100_5e	Feasible	1983.7	0	1799.91
2_100_10e	Feasible	15749.5	0	1799.57
2_100_15e	Feasible	24487.2	0	1792.21
2_100_20e	Feasible	43926.3	0	1789.2
2_200_2e	Feasible	1.238	0	1799.96
2_200_3e	Feasible	92.379	0	1799.89
2_200_4e	Feasible	1042.52	0	1799.88
2_200_5e	Feasible	2265.23	0	1799.63
2_200_10e	Feasible	14621.6	0	1799.11
2_200_15e	Feasible	28660.8	0	1787.76
2_200_20e	Feasible	49838.6	0	1793.98
2_300_2e	Feasible	2.456	0	1799.95
2_300_3e	Feasible	68.117	0	1799.92
2_300_4e	Feasible	1104.97	0	1799.8
2_300_5e	Feasible	2230.65	0	1799.45
2_300_10e	Feasible	13091.3	0	1798.71
2_300_15e	Feasible	30198.6	0	1780.96
2_300_20e	Feasible	50129	0	1798.97
2_400_2e	Feasible	2.886	0	1799.91
2_400_3e	Feasible	78.609	0	1799.91
2_400_4e	Feasible	819.661	0	1799.71
2_400_5e	Feasible	2534.14	0	1799.35
2_400_10e	Feasible	20445.2	0	1798.72
2_400_15e	Feasible	29317.5	0	1788.55
2_400_20e	Feasible	45866	0	1792.36
2_500_2e	Feasible	0.663	0	1799.92
2_500_3e	Feasible	62.009	0	1799.92
2_500_4e	Feasible	701.553	0	1799.33
2_500_5e	Feasible	1752.8	0	1799.26
2_500_10e	Feasible	15217.2	0	1798.56
2_500_15e	Feasible	26418.7	0	1788.86
2_500_20e	Feasible	47057	0	1792.47
