4_300_15d	Feasible	67247.7	0	1799.49
4_300_20d	Feasible	113188	0	1799.56
4_400_2d	Feasible	476.441	0	1799.11
4_400_3d	Feasible	2883.38	0	1799.18
4_400_4d	Feasible	9518.91	0	1799.06
4_400_5d	Feasible	14145.1	0	1798.72
4_400_10d	Feasible	44755.5	0	1799.77
4_400_15d	Feasible	79647.6	0	1799.64
4_400_20d	Feasible	97210.7	0	1800.05
4_500_2d	Feasible	393.62	0	1799.05
4_500_3d	Feasible	4075.95	0	1799.15
4_500_4d	Feasible	12999.8	0	1798.89
4_500_5d	Feasible	18104.2	0	1799
4_500_10d	Feasible	50462.5	0	1799.15
4_500_15d	Feasible	81164.6	0	1799.46
4_500_20d	Feasible	109301	0	1800
4_50_2e	Feasible	788.127	0	1799.58
4_50_3e	Feasible	6097.69	0	1799.54
4_50_4e	Feasible	10761	0	1799.62
4_50_5e	Feasible	19519.9	0	1799.62
4_50_10e	Feasible	58775	0	1799
4_50_15e	Feasible	84652.7	5736.9	1799.09
4_50_20e	Feasible	104535	13843.4	1799.46
4_100_2e	Feasible	924.913	0	1760.27
4_100_3e	Feasible	3898.88	0	1799.32
4_100_4e	Feasible	8781.43	0	1799.47
4_100_5e	Feasible	17489.9	0	1798.94
4_100_10e	Feasible	51129.9	0	1799.73
4_100_15e	Feasible	84472.4	0	1799.07
4_100_20e	Feasible	98138.3	0	1799.45
4_200_2e	Feasible	351.272	0	1795.5
4_200_3e	Feasible	2980.31	0	1799.28
4_200_4e	Feasible	9247.18	0	1799.48
4_200_5e	Feasible	14228.1	0	1799.65
4_200_10e	Feasible	56188.4	0	1799.74
4_200_15e	Feasible	77088.9	0	1799.74
4_200_20e	Feasible	102098	0	1799.7
4_300_2e	Feasible	269.92	0	1799.27
4_300_3e	Feasible	2992.1	0	1799.23
4_300_4e	Feasible	8471.32	0	1799.42
4_300_5e	Feasible	16141.3	0	1798.95
4_300_10e	Feasible	51797.3	0	1799.8
4_300_15e	Feasible	73494.7	0	1799.91
4_300_20e	Feasible	106096	0	1799.55
4_400_2e	Feasible	666.861	0	1799.08
4_400_3e	Feasible	3577.91	0	1799.03
4_400_4e	Feasible	10377.7	0	1799.08
4_400_5e	Feasible	15633.4	0	1798.83
4_400_10e	Feasible	54871.1	0	1799.13
4_400_15e	Feasible	84181.6	0	1800.01
4_400_20e	Feasible	106559	0	1799.77
4_500_2e	Feasible	440.448	0	1799.02
4_500_3e	Feasible	4192.18	0	1799.07
4_500_4e	Feasible	8850.88	0	1799
4_500_5e	Feasible	13586.2	0	1798.84
4_500_10e	Feasible	51362.8	0	1799.94
4_500_15e	Feasible	81246.5	0	1800.08
4_500_20e	Feasible	111790	0	1800.15
